gene_id	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G77885	NA	535.911654155721	-1.15708654134632	0.135495898113257	-8.52568588921727	1.51906972869079e-17	9.57105715765753e-16
AT1G78960	ATLUP2:lupeol synthase 2;LUP2:lupeol synthase 2	13251.7954330463	0.418847131275989	0.0493234095098651	8.49182757076032	2.0341266000095e-17	1.27776235672283e-15
AT3G30530	ATBZIP42:basic leucine-zipper 42;bZIP42:basic leucine-zipper 42	146.201988825754	1.90046901494025	0.220580194879697	8.48887751625172	2.0864247760927e-17	1.3066783395019e-15
AT5G50260	NA	1776.57895187642	-0.697864888521896	0.082254656559578	-8.48265441683682	2.20113691694942e-17	1.37439252703533e-15
AT5G09590	HSC70-5:HEAT SHOCK COGNATE;MTHSC70-2:mitochondrial HSO70 2	4247.961142707	0.538196346997342	0.063468740325856	8.47948462927047	2.26193628327228e-17	1.40813973694458e-15
AT3G53190	NA	5975.02583002765	-0.477532686204666	0.0564503712035414	-8.45912841548828	2.69383271357565e-17	1.67202027504822e-15
AT4G26050	PIRL8:plant intracellular ras group-related LRR 8	819.088211426828	-0.981497572944342	0.116094178137267	-8.44773776131597	2.97001575373184e-17	1.83797265709429e-15
AT1G64370	NA	1311.78852111859	-0.818745736078143	0.0973779840067397	-8.40526666549217	4.26890494299941e-17	2.63396486941576e-15
AT4G01070	GT72B1;UGT72B1:UDP-GLUCOSE-DEPENDENT GLUCOSYLTRANSFERASE 72 B1	1047.31359271292	0.852921423899052	0.10145720876171	8.40415581409309	4.30950218138358e-17	2.6511701472789e-15
AT4G16480	ATINT4;INT4:inositol transporter 4	1728.88712795737	-0.733718396975743	0.0873778690815371	-8.39540156541832	4.64304640188405e-17	2.8479627268027e-15
AT3G59900	NA	1449.6163016616	-0.801957004874334	0.095723540568251	-8.37566460807702	5.49130908958359e-17	3.35839445933331e-15
AT3G55990	NA	93.5048311621282	-2.21738631131378	0.252035761512531	-8.37154813021201	5.68661363789461e-17	3.46767039234772e-15
AT4G16260	NA	9600.62341208937	-0.459172327684682	0.0548850649592153	-8.36593347595389	5.96408413284108e-17	3.6262674807697e-15
AT3G09770	AIRP3:ABA insensitive RING protein 3;AtAIRP3;LOG2:LOSS OF GDU 2	4025.74975050965	-0.58314341344105	0.0697147353037652	-8.36427261716945	6.04869168018449e-17	3.66701933111185e-15
AT2G21660	ATGRP7:GLYCINE RICH PROTEIN 7;CCR2:cold, circadian rhythm, and rna binding 2;GR-RBP7:GLYCINE-RICH RNA-BINDING PROTEIN 7;GRP7:GLYCINE-RICH RNA-BINDING PROTEIN 7	25326.1344332488	0.424119289636721	0.0507766166024647	8.35263769450897	6.67551735626603e-17	4.03530186854864e-15
AT2G38080	NA	125.759530227191	-2.01861829451044	0.235988516825473	-8.35222761166201	6.69874153734977e-17	4.03763742085056e-15
AT4G03820	NA	1123.378575267	-0.82861795614655	0.0998362960375903	-8.29642679990255	1.0728957871687e-16	6.44819643844472e-15
AT3G47420	AtG3Pp1:Glycerol-3-phosphate permease 1;ATPS3:phosphate starvation-induced gene 3;G3Pp1:Glycerol-3-phosphate permease 1;PS3:phosphate starvation-induced gene 3	715.463463443768	1.00467324028958	0.121042549042265	8.29476897038693	1.08796441554277e-16	6.51997065693808e-15
AT1G80240	DGR1:DUF642  L-GalL responsive gene 1	1188.95491931619	-0.918238844514583	0.110671605880985	-8.29302372448526	1.10405309509078e-16	6.5974290252488e-15
AT2G46740	NA	3173.56243321214	-0.622054886189543	0.0751065126652389	-8.28159140129401	1.21539994030908e-16	7.2420473586131e-15
AT5G02550	NA	2153.56275694365	0.748507925643575	0.0903797059695746	8.28100754390577	1.22137451009888e-16	7.25691322168438e-15
AT1G13670	NA	262.633397945026	1.51153938006546	0.182115944952806	8.26322831300972	1.41784682097192e-16	8.38135106054914e-15
AT1G76990	NA	1263.20256316857	0.786012486897752	0.0951033804256396	8.26315983928423	1.41866071655423e-16	8.38135106054914e-15
AT2G16365	NA	1395.18356935046	0.827083365105791	0.10011102086085	8.26004145505616	1.45621884221249e-16	8.57893897015294e-15
AT5G39050	PMAT1:phenolic glucoside malonyltransferase 1	2388.28808877367	-0.6700311785476	0.0811172718885437	-8.25894982341721	1.46959685950124e-16	8.63336408588686e-15
AT3G11420	NA	1213.34722157079	-0.797903476711255	0.0966582484722094	-8.25206110108955	1.55685783286004e-16	9.12030059109443e-15
AT5G44380	NA	8117.55163106898	-0.449556429222011	0.0545253694204023	-8.24477080866978	1.65477083575177e-16	9.6667355124939e-15
AT5G61380	APRR1;AtTOC1:TIMING OF CAB EXPRESSION 1;PRR1:PSEUDO-RESPONSE REGULATOR 1;TOC1:TIMING OF CAB EXPRESSION 1	3271.2246373688	0.535299652265447	0.0649725479235607	8.23860845437677	1.74225090007331e-16	1.01493414863209e-14
AT3G28740	CYP81D11:cytochrome P450, family 81, subfamily D, polypeptide 11	1983.6345832791	-0.679462561891854	0.082584225658118	-8.22623639416528	1.9318756647663e-16	1.12226370442065e-14
AT5G11260	HY5:ELONGATED HYPOCOTYL 5;TED 5:REVERSAL OF THE DET PHENOTYPE 5	494.134950965303	1.1686927010779	0.141974669920276	8.22054940288671	2.02573017950504e-16	1.17351674704382e-14
AT3G44730	NA	1397.64901174906	-0.795689016541105	0.0969256756627956	-8.2070906880913	2.26612404804738e-16	1.30914174576255e-14
AT1G11840	ATGLX1:glyoxalase I homolog;GLX1:glyoxalase I homolog	2639.53331195852	0.619163987578836	0.0754838496338046	8.20210718353449	2.36209545269222e-16	1.36081493552199e-14
AT1G26820	NA	1009.57255013511	-0.969733987766973	0.118271152196443	-8.19415242698836	2.52365093072947e-16	1.44988264904582e-14
AT1G28130	NA	9793.86214808042	0.43968986326355	0.053748795386462	8.18042629784878	2.82841445468085e-16	1.62051053440575e-14
AT4G13190	NA	2213.41131343841	-0.614512838939935	0.0751439563219491	-8.17687327214075	2.91304101702911e-16	1.66442384685321e-14
AT1G70500	NA	131.195939440439	-1.97523184911093	0.2363129930029	-8.17621065111688	2.92909729709886e-16	1.66902524948078e-14
AT3G05470	NA	661.143242622481	-1.00947750229761	0.124013638930393	-8.13201232396654	4.22221882051036e-16	2.39930173029274e-14
AT5G56970	ATCKX3;CKX3:cytokinin oxidase 3	5916.0484674539	-0.44294879702984	0.0544952024034566	-8.12802428326864	4.36343819410748e-16	2.47281259614433e-14
AT2G37040	NA	4902.10814930736	0.475094653322713	0.05894829145822	8.05938057762092	7.66820142670097e-16	4.33388457327503e-14
AT1G10960	ATFD1:ferredoxin 1;FD1:ferredoxin 1	806.967098720736	0.952630625677653	0.118315061036704	8.04750769167217	8.44970621097457e-16	4.76266548729391e-14
AT1G10540	ATNAT8;NAT8:nucleobase-ascorbate transporter 8	829.161192949973	-0.960359010603631	0.11933860194122	-8.04210791254605	8.8306071389849e-16	4.9639437165372e-14
AT5G56460	NA	611.583065462815	-1.02010817668759	0.127100583445537	-8.01717849846595	1.08201827073549e-15	6.06599221402918e-14
AT3G24503	ALDH1A:aldehyde dehydrogenase 1A;ALDH2C4:aldehyde dehydrogenase 2C4;REF1:REDUCED EPIDERMAL FLUORESCENCE1	1743.66873975963	-0.728163925865318	0.0908553106121686	-8.0128779310282	1.12054846154825e-15	6.26515768514442e-14
AT5G57400	NA	230.046525064237	-1.53017441898267	0.190063300316114	-7.99800088171478	1.26455467097226e-15	7.05141381367018e-14
AT1G51630	NA	3934.79981029866	-0.517725867199463	0.0647427275436471	-7.99627290070386	1.28241973950278e-15	7.13196364462144e-14
AT5G13180	ANAC083:NAC domain containing protein 83;NAC083:NAC domain containing protein 83;VNI2:VND-interacting 2	2023.41828998907	-0.634798450186676	0.0794091878825508	-7.99296323604687	1.31733421798153e-15	7.30665029680981e-14
AT2G43120	NA	717.005763089354	0.980278115258959	0.122603667087547	7.99100868922808	1.33839122957164e-15	7.4037530749911e-14
AT1G10470	NA	6923.11323745904	-0.522985074927154	0.0654513715262111	-7.99026326950257	1.34650893060984e-15	7.42895337245191e-14
AT5G22930	NA	1193.34629796758	-0.800457080398357	0.1001588405831	-7.98900232815781	1.36035126514058e-15	7.48552127559543e-14
AT1G55020	ATLOX1:ARABIDOPSIS LIPOXYGENASE 1;LOX1:lipoxygenase 1	13422.2067740328	0.40214267810086	0.050368757717334	7.98393859435983	1.4173655028211e-15	7.77872567403526e-14
AT1G19850	ARF5:AUXIN RESPONSE FACTOR 5;IAA24:indole-3-acetic acid inducible 24;MP:MONOPTEROS	6661.60856023401	0.42621461509401	0.0535763172848127	7.95522536126502	1.78805737139779e-15	9.78738490301862e-14
AT2G18196	NA	2508.56176330172	-0.594599005475565	0.0747997056002417	-7.94845741816667	1.88848228123902e-15	1.03100256479685e-13
AT5G07080	NA	1021.7148215867	-0.967337136739021	0.12177092137772	-7.93987905933833	2.02378485905753e-15	1.10198520197506e-13
AT1G62570	NA	2470.59538605193	-0.598488882368584	0.0754414301980158	-7.93235150993067	2.1503475816889e-15	1.16785153166984e-13
AT1G19230	NA	872.116708079709	-0.886631886594655	0.111808917489729	-7.92514943762945	2.27872127767465e-15	1.23435668171182e-13
AT3G54260	TBL36:TRICHOME BIREFRINGENCE-LIKE 36	1806.648203459	-0.651537971536413	0.0822233017326244	-7.92281251252445	2.32197563013876e-15	1.25452854317471e-13
AT3G21351	NA	133.438882318801	1.80915807027433	0.225222534872446	7.92136640781559	2.34914562542721e-15	1.26592847592466e-13
AT2G16500	ADC1:arginine decarboxylase 1;ARGDC;ARGDC1;SPE1	2547.22850383157	-0.571269975445102	0.0721786446038166	-7.91398097527416	2.49286410469467e-15	1.33991445627339e-13
AT1G15500	ATNTT2	8007.80819634374	0.419575563019207	0.053091492634189	7.90282221768755	2.7265834547558e-15	1.46177115549954e-13
AT5G26330	NA	105.168887851449	-1.95990708710027	0.241294706263788	-7.90139083114286	2.75808353559672e-15	1.47486749063768e-13
AT1G30530	NA	181.976763767342	1.62577530507663	0.20429473790676	7.89569085012113	2.88711512874783e-15	1.53991780076818e-13
AT2G01660	PDLP6:plasmodesmata-located protein 6	1125.98819243721	-0.830123277958303	0.105151718708809	-7.89144010810703	2.98719181669606e-15	1.58923176880603e-13
AT2G23700	NA	516.196413813809	1.08355488703901	0.137477532045247	7.87321196399097	3.45650303049613e-15	1.8342333511704e-13
AT5G49770	NA	72.9296771482002	2.14292153988598	0.259447466528246	7.86070138960316	3.81988431436737e-15	2.0219209993942e-13
AT1G77450	anac032:NAC domain containing protein 32;NAC032:NAC domain containing protein 32	821.666775081178	-0.929267198604513	0.118152675769786	-7.85981542932584	3.84699892540632e-15	2.03111804023668e-13
AT1G05470	CVP2:COTYLEDON VASCULAR PATTERN 2	1157.37566957849	-0.765951923625819	0.0977495242498439	-7.83328100327929	4.75300384926539e-15	2.50312866859671e-13
AT3G25710	ATAIG1;BHLH32:basic helix-loop-helix 32;TMO5:TARGET OF MONOPTEROS 5	1228.95719641489	0.77338753666327	0.0991085443564547	7.80187936726001	6.09919374522487e-15	3.1977035905208e-13
AT5G52900	MAKR6:MEMBRANE-ASSOCIATED KINASE REGULATOR 6	1845.85148677133	-0.653848085795241	0.0837947000623549	-7.80181003705644	6.1025462911881e-15	3.1977035905208e-13
AT3G25290	NA	4031.02138646004	-0.502201406002998	0.0643761683607173	-7.8007173159477	6.15562636290645e-15	3.21562011560078e-13
AT3G48450	NA	439.682102719777	-1.14928016632087	0.147054009548386	-7.80047258964074	6.16757634255725e-15	3.21562011560078e-13
AT4G39090	RD19:RESPONSIVE TO DEHYDRATION 19;RD19A:RESPONSIVE TO DEHYDRATION 19A	21260.7574707429	-0.366465925714932	0.0470392097611431	-7.79061468694505	6.66839805536574e-15	3.46806587143772e-13
AT2G34710	NA	10151.2508583351	-0.371667334870267	0.0478114881386091	-7.77352820385922	7.63296491379377e-15	3.95983789246689e-13
AT3G15450	NA	3198.26062682769	0.6261399787491	0.0806093058612977	7.767174905003	8.02559874439314e-15	4.15319756363074e-13
AT4G36250	ALDH3F1:aldehyde dehydrogenase 3F1	2084.49560315081	0.616763301978132	0.0794578300610705	7.7616430846544	8.383606285999e-15	4.32772547263637e-13
AT4G32780	NA	710.647692646864	-0.95453826443538	0.123003052946381	-7.75415132164896	8.89362279308037e-15	4.57966674937509e-13
AT5G02640	NA	196.327858862393	-1.75142654914561	0.224884143565513	-7.72585764524209	1.11102736568085e-14	5.70701372198869e-13
AT1G50480	NA	2862.72765070578	0.528624140346354	0.0685397713506575	7.71238839348402	1.23484652476362e-14	6.32745068155902e-13
AT2G18480	NA	201.673442836034	-1.54970079910416	0.199449529969427	-7.70862796809026	1.27177556624585e-14	6.48481159756901e-13
AT2G24570	NA	3197.32111423931	-0.526078988325663	0.0682403158868619	-7.70874815771761	1.27057861271638e-14	6.48481159756901e-13
AT5G18170	GDH1:glutamate dehydrogenase 1	2459.25211969825	-0.570641028941447	0.0741465294128474	-7.69547342622603	1.40971228645351e-14	7.17062188633855e-13
AT4G33150	LKR;LKR/SDH:LYSINE-KETOGLUTARATE REDUCTASE/SACCHAROPINE DEHYDROGENASE;SDH:SACCHAROPINE DEHYDROGENASE	1219.3940031628	0.748632546743194	0.0973631973042553	7.68764649458112	1.49866204053524e-14	7.60452478232665e-13
AT2G45400	BEN1	6721.44098625273	-0.434685849873296	0.0565623236212768	-7.68492121147745	1.53091179732888e-14	7.74931202264412e-13
AT1G50250	NA	542.095999758234	1.08210482125819	0.140707053545847	7.68248262210265	1.56034715236771e-14	7.87918640741611e-13
AT1G02930	NA	2218.48877335835	-0.583625869544641	0.0759845988418994	-7.68008120134716	1.58987779702701e-14	8.00891339541023e-13
AT5G38610	NA	286.086087528647	-1.36438232135637	0.176952019804149	-7.67780026834458	1.61843564207892e-14	8.13312658206164e-13
AT1G10380	NA	1676.22965050244	-0.672662546160921	0.0877144433736931	-7.66745514404164	1.75442346642301e-14	8.79531283467595e-13
AT2G32560	NA	1076.86389959367	-0.836343264769201	0.109124123268175	-7.66115929747974	1.84262134096537e-14	9.21531608293353e-13
AT5G45800	MEE62:maternal effect embryo arrest 62	2258.2273049791	-0.613951384477702	0.0801382939413174	-7.66024372232543	1.85580562247106e-14	9.25904934369235e-13
AT4G35160	NA	543.25878592869	-1.07088312163563	0.139617612740544	-7.65958019199504	1.86541841434174e-14	9.28479738212338e-13
AT4G12730	FLA2:FASCICLIN-like arabinogalactan 2	584.590656841074	1.05910526212322	0.138199245329416	7.65732468525016	1.8984624128229e-14	9.4267699093861e-13
AT2G28510	NA	1700.26154250588	0.654462726831048	0.0854778178128142	7.65584169908094	1.92050177131243e-14	9.51355449898353e-13
AT4G15630	NA	297.482989746036	1.30878676906378	0.170799713696951	7.64083975886563	2.15809513277587e-14	1.06651834109102e-12
AT2G26400	NA	61.156873673603	2.27503430667949	0.265392902201537	7.63917469609297	2.18618514798474e-14	1.0778461291069e-12
AT2G30520	RPT2:ROOT PHOTOTROPISM 2	479.553727653456	1.13554267613163	0.148703541164996	7.62628539691772	2.41614614978382e-14	1.18841339513542e-12
AT2G47240	NA	100.020674129184	1.95348916614147	0.250914897968314	7.62510186335954	2.43841761158651e-14	1.19654586563851e-12
AT4G23920	ATUGE2:UDP-GLC 4-EPIMERASE 2;UGE2:UDP-D-glucose/UDP-D-galactose 4-epimerase 2	433.500498157296	-1.14139337834452	0.149616172021497	-7.614238771722	2.65250056464415e-14	1.29854223651769e-12
AT2G36290	NA	2994.59710620398	0.526523907251675	0.069163303197997	7.61253325573773	2.68775006134671e-14	1.31271727235095e-12
AT1G79330	NA	774.500551027833	-0.97113790426863	0.127623865255039	-7.60331614277911	2.8863721627623e-14	1.40643204332728e-12
AT5G19100	NA	1727.16015779857	-0.68874295182294	0.0905809501870426	-7.60240013077053	2.9068829346619e-14	1.4131245594959e-12
AT5G42420	NA	1156.61763944954	-0.832723250474851	0.109596651265303	-7.59498643312836	3.07824684273499e-14	1.49294971872647e-12
AT2G24430	NA	839.29413325597	-0.884320036345292	0.116476057551603	-7.58766971739669	3.2570985200854e-14	1.57602760177218e-12
AT5G03790	NA	61.6162153613278	2.29165667948071	0.265794182317051	7.58524467452773	3.31860217583181e-14	1.60207056428177e-12
AT5G11090	NA	4700.96607189937	-0.524631501318623	0.069288757338626	-7.57133524033582	3.69407376180463e-14	1.7792126628738e-12
AT1G65920	NA	1801.47599213951	0.673374149825481	0.0889744579517878	7.56734172537364	3.80938865745185e-14	1.83052535601747e-12
AT5G56040	NA	5127.90355562468	-0.434519656290884	0.0575806067562386	-7.54608723156497	4.48529683983359e-14	2.15036472631562e-12
AT5G43580	NA	1345.30907855809	0.713369917477066	0.0945463409181736	7.54396096972624	4.55907638869372e-14	2.18072335060109e-12
AT5G65320	NA	376.404826924678	-1.20916243464904	0.160017969003224	-7.53807166655507	4.76971729397127e-14	2.2762575323975e-12
AT2G17500	NA	1189.18538657396	-0.750776694541697	0.0996481077644172	-7.53186636311706	5.00201382974397e-14	2.38166663057787e-12
AT2G46950	CYP709B2:cytochrome P450, family 709, subfamily B, polypeptide 2	6643.41494560325	-0.414347208751891	0.0550951084673578	-7.52044054414325	5.45919754602869e-14	2.59342972260657e-12
AT3G57620	NA	379.621178421389	-1.90734406657239	0.256601317163344	-7.51298219202467	5.77953922851594e-14	2.73937024115227e-12
AT3G18715	IDL4:inflorescence deficient in abscission (IDA)-like 4	1047.87771303394	-0.762269330354982	0.101527725469718	-7.50531677059728	6.1280231434558e-14	2.89795742985875e-12
AT4G27860	MEB1:MEMBRANE OF ER BODY 1	1432.03159478679	0.705257657595216	0.0939645522850126	7.50462531752479	6.16045515260388e-14	2.90670344360982e-12
AT3G52820	ATPAP22:PURPLE ACID PHOSPHATASE 22;PAP22:purple acid phosphatase 22	891.067318894105	-0.820940123504226	0.109378640610374	-7.50176133898265	6.2965940330362e-14	2.96423179591354e-12
AT2G43000	ANAC042:NAC domain containing protein 42;JUB1:JUNGBRUNNEN 1;NAC042:NAC domain containing protein 42	280.861584010201	-1.33410613415851	0.177164483476012	-7.5000089284064	6.38134866831509e-14	2.99736546120971e-12
AT2G35980	ATNHL10:ARABIDOPSIS NDR1/HIN1-LIKE 10;NHL10:NDR1/HIN1-LIKE;YLS9:YELLOW-LEAF-SPECIFIC GENE 9	376.93578530396	-1.21032312533183	0.161148546640862	-7.49285173942037	6.73930148671188e-14	3.15838500012082e-12
AT2G38010	NA	653.327012534092	-0.966242512299173	0.129074310671178	-7.47896758804777	7.49087440551981e-14	3.50273959029407e-12
AT5G10100	TPPI:trehalose-6-phosphate phosphatase I	1146.39457957245	0.730547727417692	0.0976879258481181	7.47700288920244	7.60367438329272e-14	3.54753085600827e-12
AT3G19380	NA	1716.96907844141	-0.658581352715312	0.0880934669659216	-7.47478588377883	7.73296595870994e-14	3.59979922028785e-12
AT2G24150	HHP3:heptahelical protein 3	2327.152209779	-0.56512168974703	0.0756097334032185	-7.47347012143329	7.81071804897922e-14	3.62789587776084e-12
AT1G05710	NA	1136.74519311374	-0.73363274286393	0.0982496959439569	-7.46475031811813	8.34577139867769e-14	3.86780138932052e-12
AT1G31320	LBD4:LOB domain-containing protein 4	1036.77716719341	-0.758010399876918	0.101761628785327	-7.44618184902235	9.60803468293862e-14	4.44291714662273e-12
AT3G28345	ABCB15:ATP-binding cassette B15;MDR13:multi-drug resistance 13	1425.70761184469	-0.71519455283695	0.0960664727139241	-7.44295461164285	9.84579235461785e-14	4.54278760078662e-12
AT1G02400	ATGA2OX4:Arabidopsis thaliana gibberellin 2-oxidase 4;ATGA2OX6:ARABIDOPSIS THALIANA GIBBERELLIN 2-OXIDASE 6;DTA1:DOWNSTREAM TARGET OF AGL15 1;GA2OX6:gibberellin 2-oxidase 6	387.177548314793	-1.1890085732634	0.159585758085572	-7.43347849266236	1.05778397872401e-13	4.86977591088062e-12
AT4G25640	ATDTX35:detoxifying efflux carrier 35;DTX35:detoxifying efflux carrier 35;FFT:FLOWER FLAVONOID TRANSPORTER	1879.94385226008	0.633016002896302	0.0851638660890396	7.43238392717315	1.06657685473722e-13	4.89944059593494e-12
AT5G61340	NA	285.718676162503	-1.28936712655955	0.173478539131369	-7.40492468321954	1.31224924470576e-13	6.01471604359089e-12
AT5G02420	NA	364.355222105873	-1.2023683100081	0.162074362458378	-7.39959209675821	1.36603455257168e-13	6.24751109514963e-12
AT3G11930	NA	2832.5152873551	-0.647916461415464	0.0877382686902077	-7.38386654455116	1.53757570739251e-13	7.01666113296956e-12
AT1G75640	NA	1927.9070275249	-0.675047810055266	0.0914223270420481	-7.38288038367885	1.54901185736298e-13	7.05341534613643e-12
AT4G00050	NA	193.968352011394	1.47464554492562	0.198700796109264	7.38003878150541	1.58243431656809e-13	7.18990581089926e-12
AT2G36530	NA	17382.2795558183	0.321799026188367	0.0436087087405374	7.37922600397624	1.59212370541121e-13	7.21820432094584e-12
AT5G04980	NA	725.525583518309	-0.890773388259316	0.120730206077804	-7.37315376553697	1.66638096964544e-13	7.53847616528322e-12
AT5G04830	NA	917.418981139418	0.791137213382751	0.107356728737696	7.36712534964502	1.74346539968512e-13	7.87012357368682e-12
AT3G18000	NMT1:N-METHYLTRANSFERASE 1;PEAMT;XPL1:XIPOTL 1	1185.21121280655	0.878898108161634	0.119375976485643	7.36059064898365	1.83098246281904e-13	8.24733029418814e-12
AT2G39370	MAKR4:MEMBRANE-ASSOCIATED KINASE REGULATOR 4	5701.3208306004	-0.428545600869024	0.0583063678805092	-7.34971245315807	1.98633700629516e-13	8.92781428152705e-12
AT4G11600	ATGPX6:glutathione peroxidase 6;GPX6:glutathione peroxidase 6;LSC803;PHGPX	2434.41059356342	0.547146310769983	0.0744952310386979	7.34436145193244	2.06743723322774e-13	9.27234483848699e-12
AT4G37070	AtPLAIVA:phospholipase A IVA;PLA IVA;PLP1	1060.74307061308	0.752155417795006	0.102403117603293	7.34354912892789	2.08002996027311e-13	9.30880360976304e-12
AT1G65690	NA	761.293708282783	-0.987674405610128	0.134523149177566	-7.33705675804901	2.18342033318158e-13	9.75058480695972e-12
AT5G03545	NA	3152.4936614296	1.21510721380127	0.165734601945894	7.33087792097481	2.28649879210358e-13	1.01890881002821e-11
AT5G03840	TFL-1:TERMINAL FLOWER 1;TFL1:TERMINAL FLOWER 1	147.164688928168	3.96307421873247	0.251471339848461	7.31638731220732	2.54735745485515e-13	1.13273219021331e-11
AT3G23530	NA	230.468448728273	1.43038219272547	0.194905673200267	7.30792905620315	2.71290949769144e-13	1.20378143775223e-11
AT4G23500	NA	612.724080448455	-0.946893574738625	0.129651622880206	-7.29692414030619	2.94420678593893e-13	1.30363975627933e-11
AT1G18670	IBS1:IMPAIRED IN BABA-INDUCED STERILITY 1	1997.78929138792	-0.568885779696604	0.0780738973988934	-7.28572573096322	3.19943280193295e-13	1.41364769246423e-11
AT3G48360	ATBT2;BT2:BTB and TAZ domain protein 2	2340.36248657451	-0.557562451176519	0.0768478780501541	-7.25472526805319	4.02477913338337e-13	1.77456170880994e-11
AT5G17330	GAD:glutamate decarboxylase;GAD1:GLUTAMATE DECARBOXYLASE 1	10083.2977224607	-0.370657870713962	0.0511298942066409	-7.24926324273946	4.19044755068714e-13	1.84370851623587e-11
AT2G41510	ATCKX1:CYTOKININ OXIDASE/DEHYDROGENASE 1;CKX1:cytokinin oxidase/dehydrogenase 1	227.274934038086	-1.38608926495106	0.190223192928777	-7.24709719353794	4.25798427794758e-13	1.86555172513859e-11
AT5G51670	NA	3905.92929093764	-0.450805333955826	0.0622014213891957	-7.24724266678431	4.2534151799059e-13	1.86555172513859e-11
AT5G24800	ATBZIP9:ARABIDOPSIS THALIANA BASIC LEUCINE ZIPPER 9;BZIP9:basic leucine zipper 9;BZO2H2:BASIC LEUCINE ZIPPER O2 HOMOLOG 2	503.682678118193	-1.03495150472997	0.142696930704989	-7.24268829364203	4.39877102689187e-13	1.92319433471342e-11
AT5G60020	NA	138.631011323934	-1.67617586992031	0.228874981053863	-7.23727211143595	4.57799068845436e-13	1.99736392903171e-11
AT5G65660	NA	17155.5857046841	-0.370264002521343	0.0511763861962145	-7.23501004478589	4.65494683991397e-13	2.02669971495628e-11
AT1G26450	NA	1012.15573731795	-0.766733934577839	0.105991055493364	-7.23113004346748	4.78991398883653e-13	2.0811178382747e-11
AT3G14060	NA	1267.74046346791	-0.740028614740713	0.102439600294631	-7.22192646472603	5.12561896710261e-13	2.21777599381112e-11
AT5G03230	NA	532.73704319215	1.00345846961763	0.138834369651586	7.22192389648703	5.12571579485476e-13	2.21777599381112e-11
AT5G44340	TUB4:tubulin beta chain 4	9794.07617890086	0.342751778680655	0.0474625320816333	7.22150196215663	5.14164797267957e-13	2.2200635294044e-11
AT5G49690	NA	972.912927964381	-0.773229452392986	0.107170569625315	-7.21203900832733	5.51201774891468e-13	2.37506467259536e-11
AT1G26730	NA	2497.20806683266	-0.592279660915493	0.0821644060455528	-7.20774961011529	5.68841038751933e-13	2.44601646663331e-11
AT3G44320	AtNIT3:NITRILASE 3;NIT3:nitrilase 3	841.325442655294	0.800274048024694	0.111030276779715	7.20541117442558	5.78689577468354e-13	2.48324509014455e-11
AT4G16620	NA	392.53772978708	-1.20368094599272	0.166918881441522	-7.19424614508394	6.28068020357156e-13	2.68960134795657e-11
AT5G47050	NA	1400.72205136576	-0.666875348419426	0.0927129402303907	-7.1913876814612	6.41360836481069e-13	2.74089759115014e-11
AT3G62020	NA	154.183774859716	-1.58385521279953	0.218059942443448	-7.18735851738927	6.60567940195058e-13	2.81720744228383e-11
AT5G20230	NA	694.686964691974	0.960999477700867	0.133663856509637	7.18520632407323	6.71057699647784e-13	2.85610374003154e-11
AT4G22470	NA	519.889780117787	-0.984915086450118	0.137003939326116	-7.18059499510618	6.94086825168572e-13	2.94810198348077e-11
AT2G25790	NA	10504.2875927129	-0.349032782207242	0.0486546004042807	-7.17362733501709	7.30362559991133e-13	3.09587625784859e-11
AT1G22990	NA	413.854958149724	-1.08830321730966	0.151448267286898	-7.17267286623184	7.35474557124653e-13	3.11122147846544e-11
AT2G47550	NA	1808.36448411801	0.590223807981969	0.0823617608205497	7.16568616724531	7.73978975184897e-13	3.26747601770871e-11
AT4G13660	ATPRR2;PRR2:pinoresinol reductase 2	2961.95049773771	-0.497116317183025	0.0694443927312983	-7.15805662952002	8.18287541689053e-13	3.4475528650354e-11
AT3G17790	ATACP5;ATPAP17;PAP17:purple acid phosphatase 17	452.552286499844	1.04454299303792	0.145839306416804	7.15417734008434	8.41761886115231e-13	3.53930325301071e-11
AT1G07610	MT1C:metallothionein 1C	1485.56059115923	-0.634097703008241	0.0886376390254907	-7.15259125096515	8.51548865766296e-13	3.57324981801933e-11
AT5G07100	WRKY26:WRKY DNA-binding protein 26	987.928063929239	-0.7424865693162	0.104024289833442	-7.13503330801891	9.67637252514628e-13	4.05222387574148e-11
AT4G01540	NA	333.963490170573	1.18511826929072	0.165844133201486	7.13259561097427	9.84936128102258e-13	4.11640139310072e-11
AT5G47990	NA	127.740867923662	-1.6548206762041	0.229081298875427	-7.12457884967089	1.04399411109332e-12	4.35449943737024e-11
AT4G37470	KAI2:KARRIKIN INSENSITIVE 2	929.067102601367	0.901931915013964	0.126717279034173	7.11516780973362	1.11776752956019e-12	4.65290256067422e-11
AT1G02205	NA	369.822736843079	-1.15737642613853	0.162689020426462	-7.09905298945297	1.25614644276264e-12	5.21851276171613e-11
AT4G37400	CYP81F3:cytochrome P450, family 81, subfamily F, polypeptide 3	540.868014949614	1.03552538945464	0.145829974234531	7.09484411907964	1.29497364547414e-12	5.36912035315373e-11
AT5G24320	NA	2130.59253281591	-0.557047049024718	0.0785874478369364	-7.08755913178539	1.36497987237361e-12	5.64814588062533e-11
